ID_1 ID_2 missing oldID newID Country EthnicGp Sex Family Relationship Father Mother
HG01135 HG01135 0 HG01135 HG01135 Colombia CLM 1 CLM07 child HG01133 HG01134
HG01136 HG01136 0.00442217 HG01136 HG01136 Colombia CLM 1 CLM08 father 0 0
HG01137 HG01137 0.00324292 HG01137 HG01137 Colombia CLM 2 CLM08 mother 0 0
HG01138 HG01138 0.000589623 HG01138 HG01138 Colombia CLM 1 CLM08 child HG01136 HG01137
HG01139 HG01139 0.00117925 HG01139 HG01139 Colombia CLM 1 CLM09 father 0 0
HG01140 HG01140 0.0026533 HG01140 HG01140 Colombia CLM 2 CLM09 mother 0 0
HG01141 HG01141 0.00117925 HG01141 HG01141 Colombia CLM 0 CLM09 child HG01139 HG01140
HG01148 HG01148 0.00117925 HG01148 HG01148 Colombia CLM 1 CLM12 father 0 0
HG01149 HG01149 0.00176887 HG01149 HG01149 Colombia CLM 2 CLM12 mother 0 0
HG01150 HG01150 0.000884434 HG01150 HG01150 Colombia CLM 0 CLM12 child HG01148 HG01149
HG01167 HG01167 0.000589623 HG01167 HG01167 Puerto-Rico PUR 1 PR39 father 0 0
HG01168 HG01168 0.00117925 HG01168 HG01168 Puerto-Rico PUR 2 PR39 mother 0 0
HG01169 HG01169 0.00117925 HG01169 HG01169 Puerto-Rico PUR 0 PR39 child HG01167 HG01168
HG01170 HG01170 0.00294811 HG01170 HG01170 Puerto-Rico PUR 1 PR24 father 0 0
HG01171 HG01171 0.000294811 HG01171 HG01171 Puerto-Rico PUR 2 PR24 mother 0 0
HG01172 HG01172 0.00176887 HG01172 HG01172 Puerto-Rico PUR 1 PR24 child HG01170 HG01171
HG01173 HG01173 0.0026533 HG01173 HG01173 Puerto-Rico PUR 1 PR36 father 0 0
HG01174 HG01174 0.00471698 HG01174 HG01174 Puerto-Rico PUR 2 PR36 mother 0 0
HG01175 HG01175 0.00294811 HG01175 HG01175 Puerto-Rico PUR 0 PR36 child HG01173 HG01174
HG01176 HG01176 0.00176887 HG01176 HG01176 Puerto-Rico PUR 1 PR42 father 0 0
HG01177 HG01177 0.00235849 HG01177 HG01177 Puerto-Rico PUR 0 PR42 mother 0 0
HG01178 HG01178 0.00176887 HG01178 HG01178 Puerto-Rico PUR 1 PR42 child HG01176 HG01177
HG01181 HG01181 0.00147406 HG01181 HG01181 Puerto-Rico PUR 1 PR43 child 0 0
HG01182 HG01182 0.0026533 HG01182 HG01182 Puerto-Rico PUR 1 PR44 father 0 0
HG01183 HG01183 0.00383255 HG01183 HG01183 Puerto-Rico PUR 2 PR44 mother 0 0
HG01184 HG01184 0.000589623 HG01184 HG01184 Puerto-Rico PUR 0 PR44 child HG01182 HG01183
HG01187 HG01187 0.00147406 HG01187 HG01187 Puerto-Rico PUR 1 PR38 father 0 0
HG01188 HG01188 0.00206368 HG01188 HG01188 Puerto-Rico PUR 2 PR38 mother 0 0
HG01189 HG01189 0.00294811 HG01189 HG01189 Puerto-Rico PUR 1 PR38 child HG01187 HG01188
HG01190 HG01190 0.00471698 HG01190 HG01190 Puerto-Rico PUR 1 PR40 father 0 0
HG01191 HG01191 0.000589623 HG01191 HG01191 Puerto-Rico PUR 2 PR40 mother 0 0
HG01192 HG01192 0.00206368 HG01192 HG01192 Puerto-Rico PUR 1 PR40 child HG01190 HG01191
HG01197 HG01197 0.00147406 HG01197 HG01197 Puerto-Rico PUR 1 PR46 father 0 0
HG01198 HG01198 0.00235849 HG01198 HG01198 Puerto-Rico PUR 2 PR46 mother 0 0
HG01199 HG01199 0.00147406 HG01199 HG01199 Puerto-Rico PUR 1 PR46 child HG01197 HG01198
HG01204 HG01204 0.000294811 HG01204 HG01204 Puerto-Rico PUR 1 PR49 father 0 0
HG01205 HG01205 0.00117925 HG01205 HG01205 Puerto-Rico PUR 0 PR49 mother 0 0
HG01206 HG01206 0.00412736 HG01206 HG01206 Puerto-Rico PUR 1 PR49 child HG01204 HG01205
HG01241 HG01241 0.00176887 HG01241 HG01241 Puerto-Rico PUR 1 PR22 father 0 0
HG01242 HG01242 0.0026533 HG01242 HG01242 Puerto-Rico PUR 0 PR22 mother 0 0
HG01243 HG01243 0.00383255 HG01243 HG01243 Puerto-Rico PUR 1 PR22 child HG01241 HG01242
HG01247 HG01247 0.000884434 HG01247 HG01247 Puerto-Rico PUR 1 PR32 father 0 0
HG01248 HG01248 0.000884434 HG01248 HG01248 Puerto-Rico PUR 0 PR32 mother 0 0
HG01249 HG01249 0.00501179 HG01249 HG01249 Puerto-Rico PUR 0 PR34 child HG01110 HG01111
HG01250 HG01250 0.00353774 HG01250 HG01250 Colombia CLM 1 CLM14 father 0 0
HG01251 HG01251 0.00117925 HG01251 HG01251 Colombia CLM 2 CLM14 mother 0 0
HG01252 HG01252 0.00235849 HG01252 HG01252 Colombia CLM 1 CLM14 child HG01250 HG01251
HG01253 HG01253 0.000884434 HG01253 HG01253 Colombia CLM 1 CLM15 father 0 0
HG01254 HG01254 0.000589623 HG01254 HG01254 Colombia CLM 0 CLM15 mother 0 0
HG01255 HG01255 0.00176887 HG01255 HG01255 Colombia CLM 1 CLM15 child HG01253 HG01254
HG01256 HG01256 0.00117925 HG01256 HG01256 Colombia CLM 1 CLM16 father 0 0
HG01257 HG01257 0.00176887 HG01257 HG01257 Colombia CLM 2 CLM16 mother 0 0
HG01258 HG01258 0.00176887 HG01258 HG01258 Colombia CLM 1 CLM16 child HG01256 HG01257
HG01259 HG01259 0.00176887 HG01259 HG01259 Colombia CLM 1 CLM17 father 0 0
HG01260 HG01260 0.0026533 HG01260 HG01260 Colombia CLM 0 CLM17 mother 0 0
HG01261 HG01261 0.00117925 HG01261 HG01261 Colombia CLM 1 CLM17 child HG01259 HG01260
HG01271 HG01271 0.00206368 HG01271 HG01271 Colombia CLM 1 CLM21 father 0 0
HG01272 HG01272 0.00235849 HG01272 HG01272 Colombia CLM 2 CLM21 mother 0 0
HG01273 HG01273 0.000884434 HG01273 HG01273 Colombia CLM 1 CLM21 child HG01271 HG01272
HG01274 HG01274 0.000589623 HG01274 HG01274 Colombia CLM 1 CLM22 father 0 0
HG01275 HG01275 0.0053066 HG01275 HG01275 Colombia CLM 2 CLM22 mother 0 0
HG01276 HG01276 0.00383255 HG01276 HG01276 Colombia CLM 0 CLM22 child HG01274 HG01275
HG01277 HG01277 0.00117925 HG01277 HG01277 Colombia CLM 1 CLM23 father 0 0
HG01278 HG01278 0.00235849 HG01278 HG01278 Colombia CLM 2 CLM23 mother 0 0
HG01279 HG01279 0.00235849 HG01279 HG01279 Colombia CLM 0 CLM23 child HG01277 HG01278
HG01315 HG01315 0.0026533 HG01315 HG01315 Puerto-Rico PUR 0 PR64 child 0 0
HG01318 HG01318 0.00176887 HG01318 HG01318 Puerto-Rico PUR 1 PR65 child 0 0
HG01321 HG01321 0.00206368 HG01321 HG01321 Puerto-Rico PUR 0 PR66 child 0 0
HG01330 HG01330 0.00294811 HG01330 HG01330 Puerto-Rico PUR 1 PR69 child 0 0
HG01334 HG01334 0.00176887 HG01334 HG01334 Britain GBR 1 0 0 0 0
HG01341 HG01341 0.00235849 HG01341 HG01341 Colombia CLM 1 CLM26 father 0 0
HG01342 HG01342 0.0026533 HG01342 HG01342 Colombia CLM 2 CLM26 mother 0 0
HG01343 HG01343 0.00206368 HG01343 HG01343 Colombia CLM 0 CLM26 child HG01341 HG01342
HG01344 HG01344 0.00294811 HG01344 HG01344 Colombia CLM 1 CLM27 father 0 0
HG01345 HG01345 0.00353774 HG01345 HG01345 Colombia CLM 2 CLM27 mother 0 0
HG01346 HG01346 0.00117925 HG01346 HG01346 Colombia CLM 0 CLM27 child HG01344 HG01345
HG01347 HG01347 0.00147406 HG01347 HG01347 Colombia CLM 1 CLM28 father 0 0
HG01348 HG01348 0.00117925 HG01348 HG01348 Colombia CLM 0 CLM28 mother 0 0
HG01349 HG01349 0.00206368 HG01349 HG01349 Colombia CLM 0 CLM28 child HG01347 HG01348
HG01350 HG01350 0 HG01350 HG01350 Colombia CLM 1 CLM29 father 0 0
HG01351 HG01351 0.00176887 HG01351 HG01351 Colombia CLM 2 CLM29 mother 0 0
HG01352 HG01352 0.0053066 HG01352 HG01352 Colombia CLM 0 CLM29 child HG01350 HG01351
HG01353 HG01353 0.00147406 HG01353 HG01353 Colombia CLM 1 CLM30 father 0 0
HG01354 HG01354 0.00117925 HG01354 HG01354 Colombia CLM 2 CLM30 mother 0 0
HG01355 HG01355 0.00206368 HG01355 HG01355 Colombia CLM 0 CLM30 child HG01353 HG01354
HG01356 HG01356 0.00176887 HG01356 HG01356 Colombia CLM 1 CLM31 father 0 0
HG01357 HG01357 0.000589623 HG01357 HG01357 Colombia CLM 2 CLM31 mother 0 0
HG01358 HG01358 0.00324292 HG01358 HG01358 Colombia CLM 1 CLM31 child HG01356 HG01357
HG01359 HG01359 0.000884434 HG01359 HG01359 Colombia CLM 1 CLM32 father 0 0
HG01360 HG01360 0.00412736 HG01360 HG01360 Colombia CLM 2 CLM32 mother 0 0
HG01361 HG01361 0.00176887 HG01361 HG01361 Colombia CLM 0 CLM32 child HG01359 HG01360
HG01365 HG01365 0.00147406 HG01365 HG01365 Colombia CLM 1 CLM34 father 0 0
HG01366 HG01366 0.00176887 HG01366 HG01366 Colombia CLM 2 CLM34 mother 0 0
HG01367 HG01367 0.00206368 HG01367 HG01367 Colombia CLM 0 CLM34 child HG01365 HG01366
HG01374 HG01374 0.00442217 HG01374 HG01374 Colombia CLM 1 CLM37 father 0 0
HG01375 HG01375 0.000884434 HG01375 HG01375 Colombia CLM 2 CLM37 mother 0 0
HG01376 HG01376 0 HG01376 HG01376 Colombia CLM 0 CLM37 child HG01374 HG01375
HG01377 HG01377 0.000589623 HG01377 HG01377 Colombia CLM 1 CLM38 father 0 0
HG01378 HG01378 0.000589623 HG01378 HG01378 Colombia CLM 2 CLM38 mother 0 0
HG01379 HG01379 0.00117925 HG01379 HG01379 Colombia CLM 0 CLM38 child HG01377 HG01378
HG01383 HG01383 0.00412736 HG01383 HG01383 Colombia CLM 1 CLM40 father 0 0
HG01384 HG01384 0.00176887 HG01384 HG01384 Colombia CLM 2 CLM40 mother 0 0
HG01385 HG01385 0.00206368 HG01385 HG01385 Colombia CLM 0 CLM40 child HG01383 HG01384
HG01389 HG01389 0.00176887 HG01389 HG01389 Colombia CLM 1 CLM42 father 0 0
HG01390 HG01390 0.00412736 HG01390 HG01390 Colombia CLM 2 CLM42 mother 0 0
HG01391 HG01391 0.000884434 HG01391 HG01391 Colombia CLM 0 CLM42 child HG01389 HG01390
HG01401 HG01401 0.0026533 HG01401 HG01401 Puerto-Rico PUR 0 PR73 child 0 0
HG01437 HG01437 0.000589623 HG01437 HG01437 Colombia CLM 1 CLM45 father 0 0
HG01438 HG01438 0.00501179 HG01438 HG01438 Colombia CLM 0 CLM45 mother 0 0
HG01439 HG01439 0.000884434 HG01439 HG01439 Colombia CLM 0 CLM45 child HG01437 HG01438
HG01440 HG01440 0.00501179 HG01440 HG01440 Colombia CLM 1 CLM46 father 0 0
HG01441 HG01441 0.00235849 HG01441 HG01441 Colombia CLM 2 CLM46 mother 0 0
HG01442 HG01442 0.00117925 HG01442 HG01442 Colombia CLM 1 CLM46 child HG01440 HG01441
HG01455 HG01455 0.000884434 HG01455 HG01455 Colombia CLM 1 CLM51 father 0 0
HG01456 HG01456 0.000294811 HG01456 HG01456 Colombia CLM 2 CLM51 mother 0 0
HG01457 HG01457 0.00147406 HG01457 HG01457 Colombia CLM 1 CLM51 child HG01455 HG01456
HG01461 HG01461 0.00442217 HG01461 HG01461 Colombia CLM 1 CLM53 father 0 0
HG01462 HG01462 0.00619104 HG01462 HG01462 Colombia CLM 2 CLM53 mother 0 0
HG01463 HG01463 0.00235849 HG01463 HG01463 Colombia CLM 0 CLM53 child HG01461 HG01462
HG01464 HG01464 0.00294811 HG01464 HG01464 Colombia CLM 1 CLM54 father 0 0
HG01465 HG01465 0.00383255 HG01465 HG01465 Colombia CLM 2 CLM54 mother 0 0
HG01466 HG01466 0.000884434 HG01466 HG01466 Colombia CLM 0 CLM54 child HG01464 HG01465
HG01488 HG01488 0.0026533 HG01488 HG01488 Colombia CLM 1 CLM62 father 0 0
HG01489 HG01489 0.00383255 HG01489 HG01489 Colombia CLM 2 CLM62 mother 0 0
HG01490 HG01490 0.00117925 HG01490 HG01490 Colombia CLM 0 CLM62 child HG01488 HG01489
HG01491 HG01491 0.00206368 HG01491 HG01491 Colombia CLM 1 CLM63 father 0 0
HG01492 HG01492 0.000884434 HG01492 HG01492 Colombia CLM 2 CLM63 mother 0 0
HG01493 HG01493 0.000589623 HG01493 HG01493 Colombia CLM 0 CLM63 child HG01491 HG01492
HG01494 HG01494 0.00206368 HG01494 HG01494 Colombia CLM 1 CLM64 father 0 0
HG01495 HG01495 0.000884434 HG01495 HG01495 Colombia CLM 2 CLM64 mother 0 0
HG01496 HG01496 0.00206368 HG01496 HG01496 Colombia CLM 0 CLM64 child HG01494 HG01495
HG01497 HG01497 0.00206368 HG01497 HG01497 Colombia CLM 1 CLM65 father 0 0
HG01498 HG01498 0.00324292 HG01498 HG01498 Colombia CLM 2 CLM65 mother 0 0
HG01499 HG01499 0.000589623 HG01499 HG01499 Colombia CLM 1 CLM65 child HG01497 HG01498
HG01500 HG01500 0.00383255 HG01500 HG01500 Spain IBS 1 IBS001 father 0 0
HG01501 HG01501 0.000884434 HG01501 HG01501 Spain IBS 0 IBS001 mother 0 0
HG01502 HG01502 0.00294811 HG01502 HG01502 Spain IBS 1 IBS001 child HG01500 HG01501
HG01503 HG01503 0.00147406 HG01503 HG01503 Spain IBS 1 IBS002 father 0 0
HG01504 HG01504 0.00294811 HG01504 HG01504 Spain IBS 0 IBS002 mother 0 0
HG01505 HG01505 0.00294811 HG01505 HG01505 Spain IBS 1 IBS002 child HG01503 HG01504
HG01506 HG01506 0.000589623 HG01506 HG01506 Spain IBS 1 IBS003 father 0 0
HG01507 HG01507 0.00117925 HG01507 HG01507 Spain IBS 0 IBS003 mother 0 0
HG01508 HG01508 0.00147406 HG01508 HG01508 Spain IBS 1 IBS003 child HG01506 HG01507
HG01509 HG01509 0.0026533 HG01509 HG01509 Spain IBS 1 IBS004 father 0 0
HG01510 HG01510 0.000589623 HG01510 HG01510 Spain IBS 0 IBS004 mother 0 0
HG01511 HG01511 0.000589623 HG01511 HG01511 Spain IBS 0 IBS004 child HG01509 HG01510
HG01512 HG01512 0.000589623 HG01512 HG01512 Spain IBS 1 IBS005 father 0 0
HG01513 HG01513 0.00117925 HG01513 HG01513 Spain IBS 0 IBS005 mother 0 0
HG01514 HG01514 0.00206368 HG01514 HG01514 Spain IBS 0 IBS005 child HG01512 HG01513
HG01515 HG01515 0.000294811 HG01515 HG01515 Spain IBS 1 IBS006 father 0 0
HG01516 HG01516 0.0026533 HG01516 HG01516 Spain IBS 2 IBS006 mother 0 0
HG01517 HG01517 0.0026533 HG01517 HG01517 Spain IBS 0 IBS006 child HG01515 HG01516
HG01518 HG01518 0.000884434 HG01518 HG01518 Spain IBS 1 IBS007 father 0 0
HG01519 HG01519 0.00235849 HG01519 HG01519 Spain IBS 2 IBS007 mother 0 0
HG01520 HG01520 0.00147406 HG01520 HG01520 Spain IBS 0 IBS007 child HG01518 HG01519
HG01521 HG01521 0.00147406 HG01521 HG01521 Spain IBS 1 IBS008 father 0 0
HG01522 HG01522 0.00294811 HG01522 HG01522 Spain IBS 2 IBS008 mother 0 0
HG01523 HG01523 0.000589623 HG01523 HG01523 Spain IBS 1 IBS008 child HG01521 HG01522
HG01524 HG01524 0.000884434 HG01524 HG01524 Spain IBS 1 IBS009 father 0 0
HG01525 HG01525 0.00117925 HG01525 HG01525 Spain IBS 0 IBS009 mother 0 0
HG01526 HG01526 0.00117925 HG01526 HG01526 Spain IBS 1 IBS009 child HG01524 HG01525
HG01527 HG01527 0.00324292 HG01527 HG01527 Spain IBS 1 IBS010 father 0 0
HG01528 HG01528 0.00176887 HG01528 HG01528 Spain IBS 0 IBS010 mother 0 0
HG01529 HG01529 0.00235849 HG01529 HG01529 Spain IBS 1 IBS010 child HG01527 HG01528
HG01530 HG01530 0.00147406 HG01530 HG01530 Spain IBS 1 IBS011 father 0 0
HG01531 HG01531 0.00442217 HG01531 HG01531 Spain IBS 0 IBS011 mother 0 0
HG01532 HG01532 0.000294811 HG01532 HG01532 Spain IBS 1 IBS011 child HG01530 HG01531
HG01536 HG01536 0.00176887 HG01536 HG01536 Spain IBS 1 IBS013 father 0 0
HG01537 HG01537 0.000294811 HG01537 HG01537 Spain IBS 0 IBS013 mother 0 0
HG01538 HG01538 0.000589623 HG01538 HG01538 Spain IBS 0 IBS013 child HG01536 HG01537
HG01550 HG01550 0.00147406 HG01550 HG01550 Colombia CLM 1 CLM66 father 0 0
HG01551 HG01551 0.00176887 HG01551 HG01551 Colombia CLM 2 CLM66 mother 0 0
HG01552 HG01552 0.00147406 HG01552 HG01552 Colombia CLM 1 CLM66 child HG01550 HG01551
HG01555 HG01555 0.000884434 HG01555 HG01555 Colombia CLM 0 CLM67 child 0 0
HG01561 HG01561 0.00147406 HG01561 HG01561 Colombia CLM 0 CLM69 child 0 0
HG01565 HG01565 0.00235849 HG01565 HG01565 Peru PEL 1 PEL001 father 0 0
HG01566 HG01566 0.00147406 HG01566 HG01566 Peru PEL 0 PEL001 mother 0 0
HG01567 HG01567 0.00235849 HG01567 HG01567 Peru PEL 0 PEL001 child HG01565 HG01566
HG01571 HG01571 0.000294811 HG01571 HG01571 Peru PEL 1 PEL003 father 0 0
HG01572 HG01572 0.00206368 HG01572 HG01572 Peru PEL 0 PEL003 mother 0 0
HG01573 HG01573 0.00147406 HG01573 HG01573 Peru PEL 0 PEL003 child HG01571 HG01572
HG01577 HG01577 0.00294811 HG01577 HG01577 Peru PEL 1 PEL005 father 0 0
HG01578 HG01578 0.00206368 HG01578 HG01578 Peru PEL 0 PEL005 mother 0 0
HG01579 HG01579 0.00176887 HG01579 HG01579 Peru PEL 1 PEL005 child HG01577 HG01578
HG01595 HG01595 0.00589623 HG01595 HG01595 Vietnam KHV 0 VN001 0 0 0
HG01596 HG01596 0.00235849 HG01596 HG01596 Vietnam KHV 1 VN002 0 0 0
HG01597 HG01597 0.00353774 HG01597 HG01597 Vietnam KHV 0 VN003 0 0 0
HG01598 HG01598 0.00294811 HG01598 HG01598 Vietnam KHV 0 VN004 0 0 0
HG01599 HG01599 0.0026533 HG01599 HG01599 Vietnam KHV 0 VN005 0 0 0
HG01600 HG01600 0.00147406 HG01600 HG01600 Vietnam KHV 0 VN006 0 0 0
HG01601 HG01601 0.00294811 HG01601 HG01601 Spain IBS 1 IBS024 child HG01603 HG01602
HG01602 HG01602 0.000884434 HG01602 HG01602 Spain IBS 0 IBS024 mother 0 0
HG01603 HG01603 0.00117925 HG01603 HG01603 Spain IBS 1 IBS024 father 0 0
HG01604 HG01604 0.000884434 HG01604 HG01604 Spain IBS 0 IBS023 child HG01606 HG01605
HG01605 HG01605 0.00206368 HG01605 HG01605 Spain IBS 0 IBS023 mother 0 0
HG01606 HG01606 0.00206368 HG01606 HG01606 Spain IBS 1 IBS023 father 0 0
HG01607 HG01607 0.000884434 HG01607 HG01607 Spain IBS 0 IBS022 mother 0 0
HG01608 HG01608 0.000884434 HG01608 HG01608 Spain IBS 1 IBS022 father 0 0
HG01609 HG01609 0.000589623 HG01609 HG01609 Spain IBS 1 IBS022 child HG01608 HG01607
HG01610 HG01610 0.00235849 HG01610 HG01610 Spain IBS 1 IBS021 father 0 0
HG01611 HG01611 0.00117925 HG01611 HG01611 Spain IBS 1 IBS021 child HG01610 HG01612
HG01612 HG01612 0.00147406 HG01612 HG01612 Spain IBS 0 IBS021 mother 0 0
HG01613 HG01613 0.00147406 HG01613 HG01613 Spain IBS 0 IBS020 mother 0 0
HG01614 HG01614 0.00147406 HG01614 HG01614 Spain IBS 0 IBS020 child HG01615 HG01613
HG01615 HG01615 0.000589623 HG01615 HG01615 Spain IBS 1 IBS020 father 0 0
HG01616 HG01616 0.000294811 HG01616 HG01616 Spain IBS 0 IBS019 child HG01617 HG01618
HG01617 HG01617 0.00353774 HG01617 HG01617 Spain IBS 1 IBS019 father 0 0
HG01618 HG01618 0.00235849 HG01618 HG01618 Spain IBS 2 IBS019 mother 0 0
HG01619 HG01619 0.00206368 HG01619 HG01619 Spain IBS 1 IBS018 father 0 0
HG01620 HG01620 0.00235849 HG01620 HG01620 Spain IBS 2 IBS018 mother 0 0
HG01621 HG01621 0.000589623 HG01621 HG01621 Spain IBS 1 IBS018 child HG01619 HG01620
HG01622 HG01622 0.000589623 HG01622 HG01622 Spain IBS 0 IBS017 child HG01624 HG01623
HG01623 HG01623 0.00147406 HG01623 HG01623 Spain IBS 2 IBS017 mother 0 0
HG01624 HG01624 0.000884434 HG01624 HG01624 Spain IBS 1 IBS017 father 0 0
HG01625 HG01625 0 HG01625 HG01625 Spain IBS 1 IBS016 father 0 0
HG01626 HG01626 0.00176887 HG01626 HG01626 Spain IBS 2 IBS016 mother 0 0
HG01627 HG01627 0.00176887 HG01627 HG01627 Spain IBS 1 IBS016 child HG01625 HG01626
HG01628 HG01628 0.00147406 HG01628 HG01628 Spain IBS 0 IBS015 mother 0 0
HG01629 HG01629 0.00147406 HG01629 HG01629 Spain IBS 1 IBS015 child HG01630 HG01628
HG01630 HG01630 0.00176887 HG01630 HG01630 Spain IBS 1 IBS015 father 0 0
HG01631 HG01631 0.00147406 HG01631 HG01631 Spain IBS 1 IBS014 father 0 0
HG01632 HG01632 0.000294811 HG01632 HG01632 Spain IBS 0 IBS014 mother 0 0
HG01633 HG01633 0.00206368 HG01633 HG01633 Spain IBS 1 IBS014 child HG01631 HG01632
HG01667 HG01667 0.0330189 HG01667 HG01667 Spain IBS 1 IBS025 child HG01669 HG01668
HG01668 HG01668 0.00324292 HG01668 HG01668 Spain IBS 0 IBS025 mother 0 0
HG01669 HG01669 0.000884434 HG01669 HG01669 Spain IBS 1 IBS025 father 0 0
HG01670 HG01670 0.00147406 HG01670 HG01670 Spain IBS 0 IBS026 mother 0 0
HG01671 HG01671 0.00117925 HG01671 HG01671 Spain IBS 1 IBS026 child HG01672 HG01670
HG01672 HG01672 0.00117925 HG01672 HG01672 Spain IBS 1 IBS026 father 0 0
HG01673 HG01673 0.000884434 HG01673 HG01673 Spain IBS 0 IBS027 mother 0 0
HG01674 HG01674 0.0026533 HG01674 HG01674 Spain IBS 1 IBS027 child HG01675 HG01673
HG01675 HG01675 0.00176887 HG01675 HG01675 Spain IBS 1 IBS027 father 0 0
HG01676 HG01676 0.00206368 HG01676 HG01676 Spain IBS 0 IBS028 mother 0 0
HG01677 HG01677 0.00147406 HG01677 HG01677 Spain IBS 0 IBS028 child HG01678 HG01676
HG01678 HG01678 0.00294811 HG01678 HG01678 Spain IBS 1 IBS028 father 0 0
HG01679 HG01679 0.00294811 HG01679 HG01679 Spain IBS 0 IBS029 mother 0 0
HG01680 HG01680 0.00206368 HG01680 HG01680 Spain IBS 1 IBS029 father 0 0
HG01681 HG01681 0.000884434 HG01681 HG01681 Spain IBS 0 IBS029 child HG01680 HG01679
HG01682 HG01682 0.00147406 HG01682 HG01682 Spain IBS 1 IBS030 father 0 0
HG01683 HG01683 0.00117925 HG01683 HG01683 Spain IBS 1 IBS030 child HG01682 HG01684
HG01684 HG01684 0.00147406 HG01684 HG01684 Spain IBS 0 IBS030 mother 0 0
HG01685 HG01685 0.000884434 HG01685 HG01685 Spain IBS 0 IBS031 mother 0 0
HG01686 HG01686 0.00294811 HG01686 HG01686 Spain IBS 1 IBS031 father 0 0
HG01687 HG01687 0.00206368 HG01687 HG01687 Spain IBS 0 IBS031 child HG01686 HG01685
HG01694 HG01694 0.00176887 HG01694 HG01694 Spain IBS 1 IBS034 father 0 0
HG01695 HG01695 0.00117925 HG01695 HG01695 Spain IBS 0 IBS034 mother 0 0
HG01696 HG01696 0.00294811 HG01696 HG01696 Spain IBS 1 IBS034 child HG01694 HG01695
HG01697 HG01697 0.0026533 HG01697 HG01697 Spain IBS 0 IBS035 mother 0 0
HG01698 HG01698 0.00176887 HG01698 HG01698 Spain IBS 1 IBS035 child HG01699 HG01697
HG01699 HG01699 0.00324292 HG01699 HG01699 Spain IBS 1 IBS035 father 0 0
HG01700 HG01700 0.00324292 HG01700 HG01700 Spain IBS 1 IBS036 father 0 0
HG01701 HG01701 0.00235849 HG01701 HG01701 Spain IBS 1 IBS036 child HG01700 HG01702
HG01702 HG01702 0.000884434 HG01702 HG01702 Spain IBS 0 IBS036 mother 0 0
HG01703 HG01703 0.00294811 HG01703 HG01703 Spain IBS 1 IBS037 child HG01705 HG01704
HG01704 HG01704 0.000589623 HG01704 HG01704 Spain IBS 0 IBS037 mother 0 0
HG01705 HG01705 0 HG01705 HG01705 Spain IBS 1 IBS037 father 0 0
HG01706 HG01706 0.00383255 HG01706 HG01706 Spain IBS 0 IBS038 child HG01708 HG01707
HG01707 HG01707 0.00147406 HG01707 HG01707 Spain IBS 0 IBS038 mother 0 0
HG01708 HG01708 0.00442217 HG01708 HG01708 Spain IBS 1 IBS038 father 0 0
HG01709 HG01709 0.00206368 HG01709 HG01709 Spain IBS 1 IBS039 father 0 0
HG01710 HG01710 0.00117925 HG01710 HG01710 Spain IBS 0 IBS039 mother 0 0
HG01711 HG01711 0.00206368 HG01711 HG01711 Spain IBS 0 IBS039 child HG01709 HG01710
HG01746 HG01746 0.0026533 HG01746 HG01746 Spain IBS 0 IBS041 mother 0 0
HG01747 HG01747 0.00147406 HG01747 HG01747 Spain IBS 1 IBS041 father 0 0
HG01748 HG01748 0.00235849 HG01748 HG01748 Spain IBS 1 IBS041 child HG01747 HG01746
HG01755 HG01755 0 HG01755 HG01755 Spain IBS 0 IBS044 child HG01756 HG01757
HG01756 HG01756 0.00324292 HG01756 HG01756 Spain IBS 1 IBS044 father 0 0
HG01757 HG01757 0.00147406 HG01757 HG01757 Spain IBS 0 IBS044 mother 0 0
HG01761 HG01761 0.00176887 HG01761 HG01761 Spain IBS 1 IBS046 father 0 0
HG01762 HG01762 0.00117925 HG01762 HG01762 Spain IBS 0 IBS046 mother 0 0
HG01763 HG01763 0.00412736 HG01763 HG01763 Spain IBS 0 IBS046 child HG01761 HG01762
HG01770 HG01770 0.00442217 HG01770 HG01770 Spain IBS 0 IBS049 mother 0 0
HG01771 HG01771 0.00176887 HG01771 HG01771 Spain IBS 1 IBS049 father 0 0
HG01772 HG01772 0.00147406 HG01772 HG01772 Spain IBS 0 IBS049 child HG01771 HG01770
HG01773 HG01773 0.00147406 HG01773 HG01773 Spain IBS 0 IBS050 mother 0 0
HG01774 HG01774 0.00294811 HG01774 HG01774 Spain IBS 1 IBS050 child HG01775 HG01773
HG01775 HG01775 0.000589623 HG01775 HG01775 Spain IBS 1 IBS050 father 0 0
HG01776 HG01776 0.00501179 HG01776 HG01776 Spain IBS 0 IBS051 mother 0 0
HG01777 HG01777 0.00147406 HG01777 HG01777 Spain IBS 1 IBS051 father 0 0
HG01778 HG01778 0.00471698 HG01778 HG01778 Spain IBS 1 IBS051 child HG01777 HG01776
HG01779 HG01779 0.00206368 HG01779 HG01779 Spain IBS 0 IBS052 mother 0 0
HG01780 HG01780 0.0026533 HG01780 HG01780 Spain IBS 1 IBS052 child HG01781 HG01779
HG01781 HG01781 0 HG01781 HG01781 Spain IBS 1 IBS052 father 0 0
HG01782 HG01782 0.00117925 HG01782 HG01782 Spain IBS 0 IBS053 child HG01783 HG01784
HG01783 HG01783 0.00176887 HG01783 HG01783 Spain IBS 1 IBS053 father 0 0
HG01784 HG01784 0.00117925 HG01784 HG01784 Spain IBS 0 IBS053 mother 0 0
